Student ID,Problem Count,Score,Maximum,Correct Problem Count,Distance Z-score,Quiz Performance
sbed599f6,24.0,195.0,242,19.0,-0.09907516827529228,0.8057851239669421
sbf6e05f1,23.0,195.0,229,14.0,0.28811659123573913,0.851528384279476
sc016e8c0,19.0,123.0,189,6.0,-0.5271636275404319,0.6507936507936508
sc08fdc7c,21.0,115.0,184,6.0,-0.29313328719619314,0.625
sc12668cc,26.0,249.0,279,18.0,-0.2668139573521787,0.8924731182795699
sc18de6d9,23.0,194.0,264,16.0,-0.3176870246096816,0.7348484848484849
sc2720672,24.0,166.0,234,13.0,-0.18194920426583042,0.7094017094017094
sc2f630d0,25.0,152.0,249,9.0,-0.5601907243341162,0.6104417670682731
sc3aeaf23,25.0,247.0,258,20.0,-0.17529814719763906,0.9573643410852714
sc3bba922,23.0,125.0,189,13.0,-0.0799633588794486,0.6613756613756614
sc43ba7e7,27.0,232.0,289,14.0,-0.5180037005975703,0.8027681660899654
sc44ae9d3,26.0,255.0,284,19.0,1.8500519829873032,0.897887323943662
sc4b8c085,24.0,226.0,279,11.0,-0.3134483445680681,0.8100358422939068
sc50a1821,24.0,234.0,249,20.0,-0.41046943442674594,0.9397590361445783
sc549f6a5,24.0,175.0,239,12.0,-0.20188771306833506,0.7322175732217573
sc54d0326,22.0,211.0,259,12.0,2.200669033865928,0.8146718146718147
sc553f04e,27.0,215.0,279,15.0,-0.44862135757466176,0.7706093189964157
sc56893e8,27.0,248.0,289,19.0,0.28563841722749245,0.8581314878892734
sc61f666e,26.0,207.0,239,20.0,1.5302786433630713,0.8661087866108786
sc7e305e1,27.0,223.0,264,18.0,-0.019945246297103893,0.8446969696969697
sc865d5d8,25.0,156.0,254,14.0,-0.14646854935487577,0.6141732283464567
sc8b87e3a,20.0,162.0,228,9.0,-0.14341945061248695,0.7105263157894737
sc957d798,26.0,237.0,279,22.0,0.00338776239094504,0.8494623655913979
sca2a1574,21.0,241.0,244,20.0,-0.21995193893742,0.9877049180327869
sca9c67ca,23.0,219.0,239,17.0,0.3081789569682953,0.9163179916317992
scac223db,26.0,267.0,284,20.0,0.03072617491085129,0.9401408450704225
scadad21d,26.0,260.0,289,21.0,-0.44437772449248236,0.8996539792387543
scb94de52,23.0,154.0,238,10.0,-0.4385792868193869,0.6470588235294118
scc7e53b,25.0,232.0,269,22.0,0.7601438538734407,0.862453531598513
sccac6c74,20.0,263.0,264,19.0,0.14471778493673917,0.9962121212121212
scce758b8,27.0,237.0,274,20.0,1.588512589245726,0.864963503649635
sccefa23f,27.0,275.0,294,21.0,-0.43525509081999153,0.935374149659864
sceb77828,24.0,249.0,259,20.0,-0.0430817110907444,0.9613899613899614
scf155f49,27.0,287.0,294,25.0,-0.21697816067177805,0.9761904761904762
scf98251a,23.0,177.0,199,18.0,0.16693278018548896,0.8894472361809045
sd41ca987,24.0,155.0,239,10.0,1.8351428227280948,0.6485355648535565
sd442d330,25.0,172.0,244,11.0,-0.28285901066928437,0.7049180327868853
sd4450123,26.0,211.0,264,17.0,-0.6151409754617722,0.7992424242424242
sd525df1c,27.0,243.0,289,17.0,-0.31757261997111336,0.8408304498269896
sd5c64ad1,22.0,206.0,257,12.0,-0.326546450562923,0.8015564202334631
sd5fcdfc2,19.0,108.0,208,6.0,0.12457279327921726,0.5192307692307693
sd618dea2,23.0,189.0,222,16.0,-0.3945606615878107,0.8513513513513513
sd797d36c,21.0,194.0,247,12.0,-0.2336784207747696,0.7854251012145749
sd79893ac,22.0,267.0,269,20.0,-0.4596409053460471,0.9925650557620818
sd89a3608,27.0,300.0,304,25.0,-0.056177185821115694,0.9868421052631579
sd957e66d,21.0,133.0,169,14.0,-0.2859912283907671,0.7869822485207101
sd959a254,26.0,229.0,299,15.0,0.7602440388682196,0.7658862876254181
sd9b74162,20.0,56.0,144,4.0,-0.40781594630007056,0.3888888888888889
sda558ffc,26.0,276.0,284,25.0,-0.014430647765535877,0.971830985915493
sda906264,24.0,189.0,210,17.0,0.8518914822227691,0.9
sda9ea5e9,26.0,263.0,283,19.0,0.0007978497568240183,0.9293286219081273
sdac1a64b,23.0,182.0,219,12.0,-0.43586717218072263,0.8310502283105022
sdb4721a0,27.0,260.0,289,20.0,-0.27073482845778013,0.8996539792387543
sdb47dec,24.0,150.0,256,9.0,1.5615677902112053,0.5859375
sdbbf7bf6,27.0,176.0,264,13.0,-0.5912479862475515,0.6666666666666666
sdc4b482a,23.0,114.0,225,5.0,-0.39438336439453037,0.5066666666666667
sdc4fcb74,25.0,195.0,274,12.0,1.7206987056210423,0.7116788321167883
sdc576533,22.0,81.0,209,7.0,-0.21466992700293286,0.3875598086124402
sdd07532f,21.0,127.0,199,11.0,0.27602489407668684,0.6381909547738693
sdd11a315,19.0,27.0,163,1.0,-0.6457294800919496,0.1656441717791411
sdd65d36b,22.0,146.0,168,16.0,-0.4134336761130717,0.8690476190476191
sdd67ed51,26.0,270.0,289,22.0,-0.43221082802024263,0.9342560553633218
sdda41d0a,24.0,186.0,239,13.0,-0.28646736277388585,0.7782426778242678
sddc9f4e6,25.0,150.0,209,16.0,1.5236744327844283,0.7177033492822966
sde1342e7,19.0,156.0,189,12.0,-0.5726775426027033,0.8253968253968254
sde723bd6,27.0,192.0,269,9.0,0.8615289616710174,0.7137546468401487
sde806ad2,25.0,220.0,249,18.0,-0.35212758543319267,0.8835341365461847
sde88620c,22.0,145.0,204,9.0,1.710418130078268,0.7107843137254902
sdeb407ee,19.0,118.0,207,5.0,-0.18569001706572763,0.5700483091787439
se00dcfe5,23.0,192.0,205,19.0,2.309829858679244,0.9365853658536586
se0a15d1a,27.0,256.0,294,19.0,-0.23099135838919024,0.8707482993197279
se1243460,27.0,250.0,264,21.0,-0.5708755465571907,0.946969696969697
se1422a8e,27.0,258.0,274,23.0,-0.28989094687715106,0.9416058394160584
se182119,25.0,150.0,249,10.0,0.9333062617026586,0.6024096385542169
se1e3b46d,24.0,145.0,184,17.0,-0.13558504006539876,0.7880434782608695
se27a3181,23.0,242.0,274,17.0,-0.45338344868179603,0.8832116788321168
se2e239,27.0,270.0,294,18.0,-0.2137633280309396,0.9183673469387755
se3cfcb9c,25.0,179.0,234,13.0,-0.7266267940933765,0.7649572649572649
se4c64060,26.0,171.0,254,14.0,-0.044257994553583264,0.6732283464566929
se5834790,24.0,242.0,264,19.0,-0.361745675750477,0.9166666666666666
se6c595df,22.0,208.0,234,17.0,-0.4229445247402378,0.8888888888888888
se6c71dbb,26.0,273.0,294,21.0,-0.47209352689440687,0.9285714285714286
se7883ef0,24.0,122.0,234,9.0,-0.0705134032674391,0.5213675213675214
se81b905,22.0,160.0,256,9.0,0.35879607230993565,0.625
se822f5ff,22.0,209.0,219,21.0,-0.633247679091564,0.954337899543379
se8232bf0,22.0,177.0,209,12.0,1.4887704902862116,0.84688995215311
se913bfcb,25.0,220.0,279,16.0,-0.2985899899756645,0.7885304659498208
se98b7719,25.0,252.0,284,18.0,-0.01780822958855061,0.8873239436619719
sea310247,21.0,151.0,204,11.0,-0.06581212548417915,0.7401960784313726
sea62829a,19.0,111.0,159,11.0,1.5900030833143821,0.6981132075471698
seb2c407c,26.0,261.0,284,20.0,-0.2935875073685227,0.9190140845070423
seb53a5f2,21.0,160.0,237,10.0,-0.4549093636706661,0.6751054852320675
seb5b08de,25.0,241.0,269,16.0,2.0125489259739644,0.895910780669145
sebc17c6e,26.0,261.0,299,18.0,0.2318684146340747,0.8729096989966555
sec42ec7e,25.0,217.0,253,18.0,-0.3208088339459819,0.857707509881423
secd729e7,25.0,195.0,229,17.0,0.3823712313208311,0.851528384279476
sed21642d,25.0,210.0,278,19.0,-0.23624638318839009,0.7553956834532374
sef395286,27.0,205.0,279,15.0,0.6416197509165223,0.7347670250896058
sf0118345,27.0,245.0,289,20.0,-0.19290248005217697,0.8477508650519031
sf11bde2e,19.0,125.0,139,13.0,0.1055480915993751,0.8992805755395683
sf1764dc4,25.0,251.0,289,17.0,-0.11420168150456919,0.8685121107266436
sf23ff4a0,21.0,75.0,149,7.0,-0.5214874732163537,0.5033557046979866
sf249e75d,25.0,247.0,259,23.0,-0.3764173478580627,0.9536679536679536
sf2b9b041,27.0,261.0,289,22.0,0.33746127275164967,0.903114186851211
sf35e604,19.0,166.0,207,12.0,0.8010240333835016,0.8019323671497585
sf37f9852,19.0,98.0,205,10.0,-0.26433769803660123,0.47804878048780486
sf39b2f6f,26.0,258.0,269,22.0,-0.16044889323355033,0.9591078066914498
sf4091d08,25.0,173.0,223,14.0,0.004590993434635466,0.7757847533632287
sf493bd98,21.0,68.0,185,6.0,0.010735242459340258,0.3675675675675676
sf4ee0f3f,25.0,189.0,267,12.0,0.49509969971437595,0.7078651685393258
sf63019a8,20.0,174.0,194,14.0,-0.18804272486397133,0.8969072164948454
sf75b2140,22.0,143.0,209,10.0,-0.19747210516736663,0.6842105263157895
sf80872c6,22.0,202.0,259,10.0,0.02378136371085126,0.7799227799227799
sf8f6f27d,22.0,161.0,249,14.0,-0.3946669682709726,0.6465863453815262
sf8f78262,21.0,138.0,149,16.0,-0.4861892010703681,0.9261744966442953
sf96694c0,21.0,178.0,249,11.0,-0.29174476074738825,0.714859437751004
sf9f0c44f,27.0,203.0,264,18.0,-0.4724057375609617,0.7689393939393939
sfafb2ee8,20.0,152.0,188,9.0,-0.05352289416363925,0.8085106382978723
sfb0c547c,24.0,214.0,249,18.0,-0.5316725003752562,0.8594377510040161
sfb298443,19.0,96.0,182,7.0,1.5171278154228534,0.5274725274725275
sfb4a7dbc,24.0,153.0,242,6.0,1.2437318616137418,0.6322314049586777
sfc9401d2,24.0,221.0,224,23.0,-0.3965091469204616,0.9866071428571429
sfce0219,23.0,213.0,232,19.0,-0.2963833550418449,0.9181034482758621
sfd23c3de,25.0,216.0,264,16.0,1.998452763219058,0.8181818181818182
sfd5568dd,26.0,130.0,214,15.0,-0.30242066381691335,0.6074766355140186
sfd99d0c,27.0,254.0,274,23.0,-0.09012816843636397,0.927007299270073
sfdbeb049,21.0,140.0,225,7.0,-0.6345151541856467,0.6222222222222222
sfdd9b780,21.0,155.0,224,8.0,-0.34996216624014465,0.6919642857142857
sfe32615d,27.0,262.0,289,20.0,-0.5115869165054951,0.9065743944636678
sfe579fbb,24.0,210.0,239,15.0,-0.08634392093824579,0.8786610878661087
sfefcd29e,26.0,144.0,254,14.0,-0.5542660601208037,0.5669291338582677
sffae1858,27.0,234.0,264,22.0,-0.2401106293473225,0.8863636363636364
