Student ID,Distance Z-score,Distance Min-Max Scaled,Score,Maximum,Score / Maximum %,Z-score of 100% Submissions
s628940d7,-0.3876837598647576,0.11616380726593098,288.0,299,0.9632107023411371,-0.39288352942203103
s62ae4b57,0.6361726717782481,0.32871675658880156,29.0,104,0.27884615384615385,3.436122058140416
s62ca65fb,-0.37372107480751365,0.12991004021190866,179.0,238,0.7521008403361344,-0.4652085109665796
s639cf10b,-0.4848041675191745,0.07318753272129691,213.0,224,0.9508928571428571,-0.5567940703738689
s63b6afaa,-0.44282974962609245,0.0969699091053273,290.0,299,0.9698996655518395,-0.27702037236888655
s6467d86c,0.8108917169760423,0.368857108726542,21.0,78,0.2692307692307692,-0.2230962696506614
s656a62b1,0.33899105687730763,0.22378606210499602,293.0,299,0.979933110367893,0.3305131082639988
s657b9e81,-0.11264694422190166,0.1675544698380363,233.0,365,0.6383561643835617,-0.26897630007838996
s65ec6fce,-0.2652420672133524,0.12278372334449872,265.0,294,0.9013605442176871,-0.18140349394918032
s6602b9f9,0.4800444331750819,0.2809645605575854,277.0,279,0.992831541218638,0.4784923726498402
s6609aca1,-0.39673979346567545,0.11382498989235812,294.0,299,0.9832775919732442,-0.3776833695574633
s66a700e9,-0.12882573887605905,0.17321839284744275,54.0,179,0.3016759776536313,-0.3048179728685453
s66b8ba90,0.5072873515250936,0.2822282138959527,51.0,128,0.3984375,-0.3231029534912169
s672e1b68,-0.11441423791519834,0.17858600824956777,280.0,309,0.9061488673139159,-0.029904962317891796
s67445d3c,-0.2684299338546433,0.13983034666099234,191.0,282,0.6773049645390071,-0.5191986833254041
s676b500c,-0.5887293900774957,0.06126277451724073,115.0,139,0.8273381294964028,-0.527252054280011
s67ce25b7,-0.4104631815559558,0.09820177069446537,222.0,264,0.8409090909090909,-0.30313055808273864
s67ea7337,-0.36952056316246984,0.09611292153184095,196.0,264,0.7424242424242424,-0.4798872348297459
s68a2c9b1,-0.0766207662296667,0.13683413785224696,126.0,229,0.5502183406113537,-0.43107190667720874
s68d1eeb0,0.25840777864806896,0.23853970810431624,198.0,294,0.673469387755102,0.8945882901653671
s68dd1946,1.1607751902476708,0.4382686012400025,181.0,279,0.6487455197132617,1.7511190227645201
s69297036,0.04266839202944951,0.18434011155188917,55.0,87,0.632183908045977,-0.08592417351633225
s69467b60,-0.13185584979081796,0.15932088970045563,214.0,244,0.8770491803278688,-0.09516347839952148
s69ce06b5,0.31596880781639847,0.25656020958203185,62.0,75,0.8266666666666667,0.616146479760404
s6a23510,-0.05879738214488159,0.209993598022347,227.0,244,0.930327868852459,0.18426761282499235
s6a4212f2,0.09563160598266117,0.22520724516863702,189.0,239,0.7907949790794979,0.08781683732282378
s6a975d91,-0.31607475781496525,0.10851581727012383,264.0,289,0.9134948096885813,-0.2958733462816971
s6abc5f4f,0.10112926110256025,0.20392415557323648,283.0,299,0.9464882943143813,-0.205002212626049
s6ae082a8,-0.6012248022683941,0.07142198526221352,265.0,294,0.9013605442176871,-0.5282324137051193
s6aeea9d9,-0.4470546740471899,0.10608914760749942,225.0,289,0.7785467128027682,-0.5653173981977118
s6b0d0ac3,-0.23614742525030027,0.14559272333683212,264.0,289,0.9134948096885813,-0.1477861515027588
s6b247ddd,-0.2377629362899424,0.1457865727550946,267.0,373,0.7158176943699732,-0.34551594908417815
s6c075e51,-0.2435373299931299,0.14149401369397233,247.0,289,0.8546712802768166,-0.007231339036715854
s6d009345,0.8486243320567964,0.35301162353374443,55.0,144,0.3819444444444444,2.6997544319893447
s6d587f26,-0.23608074722885822,0.13591764046589996,195.0,279,0.6989247311827957,-0.10631162590149108
s6d63a382,-0.4814063317528174,0.0973489906762051,268.0,299,0.8963210702341137,-0.49819429173023827
s6d7d0e6,-0.2047235158667368,0.14788364107622917,202.0,254,0.7952755905511811,-0.05885395432245029
s6d8336b0,-0.45900214725217636,0.09565943659389892,162.0,230,0.7043478260869566,-0.4628238918619914
s6e533876,-0.33440234568998445,0.10979112963805396,42.0,62,0.6774193548387096,-0.49843019469600675
s6e6f30b1,1.1784196968151028,0.40131828577708584,37.0,40,0.925,1.7799687882561932
s6e9f098f,0.040304639170646785,0.17698371948886132,261.0,283,0.9222614840989399,0.02033177858545751
s6f352bb8,-0.5782916246331132,0.08760826938676852,158.0,224,0.7053571428571429,-0.4625147011188535
s6f596e71,-0.48301297117277087,0.10684625857403218,202.0,234,0.8632478632478633,-0.3959070190620217
s6f927fd6,-0.41403383207572786,0.10077513180277556,229.0,284,0.8063380281690141,-0.33681858103531787
s700afdf1,-0.23355191068474657,0.12578721685712826,191.0,247,0.7732793522267206,0.009268272117605135
s70806774,0.9103361249718998,0.3754687743223926,217.0,249,0.8714859437751004,1.3002988188795297
s70ba0748,-0.39449822341498064,0.10436364079088781,232.0,274,0.8467153284671532,-0.5627970459239706
s712f9e1a,-0.41856277208519677,0.10936583862688319,289.0,304,0.9506578947368421,-0.25612553631385415
s713c2320,-0.5220015664958519,0.07566770807470499,35.0,60,0.5833333333333334,-0.9459797777557779
s72b7f21c,0.0788686797077565,0.18571532229015658,150.0,223,0.672645739910314,0.3236606301183191
s7347aba8,-0.5223096551172034,0.08152384095973775,292.0,299,0.9765886287625418,-0.4821418790339403
s739bd87a,0.33611148352500997,0.2598573702708112,116.0,195,0.5948717948717949,-0.24520333826746865
s73a2e85b,0.7325002288826834,0.3234168986270668,83.0,165,0.503030303030303,1.066412517592044
s741d4f3f,0.1148365060644594,0.1973888036374627,181.0,229,0.7903930131004366,-0.10534951734959958
s74289c02,-0.3123483629251756,0.12390910361316293,233.0,259,0.8996138996138996,-0.07662496579248008
s74c257ee,-0.6848145334710539,0.05695235038271762,261.0,264,0.9886363636363636,-0.613448132513744
s75bba8a0,-0.009686310428137042,0.16230500217963245,78.0,117,0.6666666666666666,-0.022174367959366496
s75bd23ca,-0.06969790106493433,0.20399638813821214,258.0,294,0.8775510204081632,-0.2333573686470544
s76a31982,-0.36847560079115116,0.13022951236679106,215.0,234,0.9188034188034188,-0.43459763799592416
s76f9083,-0.14004955163980656,0.16390309824990582,40.0,82,0.4878048780487805,-0.24312136728549386
s7752c9db,1.3519279025556428,0.4490975395603555,282.0,299,0.9431438127090301,1.6681709321186193
s7759f3da,-0.43028766534747004,0.09477333972628565,238.0,294,0.8095238095238095,-0.4533569029933177
s781102af,1.3204526217412964,0.44935897059442653,67.0,86,0.7790697674418605,1.8171716485684186
s78249b27,-0.7129743448478144,0.04823616153689044,261.0,289,0.903114186851211,-0.713555573455181
s78768cf8,-0.5292389944537621,0.08889782893196742,153.0,178,0.8595505617977528,-0.5636929260974709
s78e91ddf,0.8132053965575258,0.3053260490379829,24.0,110,0.21818181818181817,6.866228094934086
s794c67f4,-0.0049562691850897,0.1791517406474147,25.0,161,0.15527950310559005,-0.5464666512287969
s795e253d,-0.3758808148436857,0.12030660873552697,245.0,264,0.928030303030303,-0.4124289128068278
s796d1cb8,-0.003939202343169579,0.17658423339271356,158.0,204,0.7745098039215687,-0.023173727338608594
s7985305c,-0.25301293820019133,0.13289498547323386,289.0,294,0.9829931972789115,-0.3191849970530784
s79c7aa4d,-0.5791815187886299,0.08193612671210643,205.0,243,0.8436213991769548,-0.5708964650306331
s7a56e768,-0.3814766520239288,0.11738572757508466,283.0,314,0.9012738853503185,-0.4492632565937652
s7af98629,-0.1304387012114436,0.16121910773736955,214.0,269,0.7955390334572491,0.07595700962895771
s7b3f90ca,1.30789946989323,0.4711761293936186,260.0,274,0.948905109489051,1.637604961010867
s7b58139d,-0.18918642059460491,0.14244855924736416,266.0,299,0.8896321070234113,-0.22667187943651032
s7b6237d4,1.1731106782664054,0.45090915501058215,104.0,139,0.7482014388489209,1.957992278209822
s7b6d0aab,1.0611846315992608,0.38885751579640426,60.0,203,0.2955665024630542,1.1021266508561338
s7c3c3f83,-0.15558838995437058,0.16000435565514337,226.0,264,0.8560606060606061,-0.011008685787565923
s7c4611a5,-0.34896161750090327,0.13182482635578036,261.0,299,0.8729096989966555,-0.2940016607434748
s7c71a907,-0.3308847936508901,0.11695342134457297,54.0,66,0.8181818181818182,-0.46791035629631555
s7c977ad7,-0.2626676292338946,0.13223339857957525,109.0,143,0.7622377622377622,-0.4820171976850022
s7ca67490,-0.12697293861316183,0.17068117754382703,208.0,214,0.9719626168224299,0.0818993749583952
s7cafa6c2,-0.11956743884997603,0.15602376452641956,244.0,269,0.9070631970260223,-0.07207583688330077
s7cd5fdc4,1.6921805512491372,0.5106753749370195,232.0,254,0.9133858267716536,2.0391383809267394
s7ce75e22,0.02139176065704952,0.20157747535116677,129.0,204,0.6323529411764706,0.1624687433330123
s7d007333,1.4649038707701934,0.4737470445949352,263.0,283,0.9293286219081273,1.7292080441375917
s7d2e50c7,-0.5314523713580782,0.08236285559113846,233.0,239,0.9748953974895398,-0.5091444911750855
s7d3cc99f,-0.1990445086814657,0.132031025839392,246.0,269,0.9144981412639405,-0.05745959440145698
s7d4558c8,-0.34926056217653495,0.11886986325525808,256.0,284,0.9014084507042254,-0.2552598266505627
s7eddc10c,-0.437393144376475,0.10247898725810124,262.0,289,0.9065743944636678,-0.3331309198758147
s7f13747f,0.7914295147297956,0.3586351747359267,207.0,234,0.8846153846153846,0.6806302763256131
s7f832ec7,1.2492149949920435,0.4438663426272341,402.0,577,0.6967071057192374,1.651081464943386
s7fcdaacc,-0.3882699993722114,0.1075546434041398,279.0,294,0.9489795918367347,-0.08596020894129339
s80006489,-0.17230592570640776,0.1504894664954302,144.0,190,0.7578947368421053,-0.622480242021945
s8074771b,-0.4249047940517837,0.11797074958118353,284.0,299,0.9498327759197325,-0.28435523869525636
s8078e6cf,-0.08186299107796523,0.170316543131951,192.0,258,0.7441860465116279,0.19772693769289176
s812bc302,1.3208425608642445,0.4507871186751395,14.0,117,0.11965811965811966,-0.0225067613963618
s8161ff1f,-0.3178421450472382,0.12716523466843865,235.0,264,0.8901515151515151,-0.31036009746002696
s8180e476,-0.5012369482716044,0.09843171485615923,388.0,464,0.8362068965517241,-0.5649895338407139
s81b96198,0.24066506291621678,0.21686714795626444,186.0,259,0.7181467181467182,0.11080090087051035
s831edf7c,-0.49001706453111327,0.0855830727707584,257.0,289,0.889273356401384,-0.4755779557570837
s83b443d6,-0.5505954703853209,0.07755856059388294,236.0,279,0.8458781362007168,-0.45146722040174875
s83f0505b,-0.4456496523667413,0.10857643594337288,220.0,239,0.9205020920502092,-0.2835113457310594
s84114702,1.5252321477133237,0.4914303616288952,7.0,70,0.1,0.0794753377208994
s84510a3b,-0.33240708272507663,0.13445436592570323,163.0,214,0.7616822429906542,-0.5120530743898608
s846ba939,-0.0083774944086733,0.17105242279789526,285.0,299,0.9531772575250836,0.080686672866175
s849c30ad,-0.6456483112917693,0.05271484840796627,146.0,169,0.863905325443787,-0.5199580817953275
s84f52af8,0.20967914305217158,0.19130705863497918,169.0,264,0.6401515151515151,-0.026806607611562623
s84fca6e9,1.4237767751843708,0.49884011719253585,61.0,92,0.6630434782608695,1.977251092935613
s853e57e8,0.5585427016606859,0.2948776026051978,277.0,304,0.9111842105263158,0.7109592180680552
s8540e7ee,0.1923976646511431,0.22150289044665517,96.0,154,0.6233766233766234,0.10014166298080181
s855e825a,-0.5473078419388174,0.072069168530676,198.0,272,0.7279411764705882,-0.5110603645804276
s8592ed44,1.5994009580270943,0.5154049083911395,264.0,264,1.0,1.8097210345677492
s85c467e9,-0.014216281879650832,0.1821708922305497,269.0,279,0.96415770609319,-0.09877712160581592
s85c9858d,-0.44458695715930574,0.10025364269066847,193.0,230,0.8391304347826087,-0.353302341423201
s85cb9b5f,0.039914943316042346,0.2025168661574108,191.0,239,0.799163179916318,-0.12015337657681678
s85dcb669,-0.2540233745715066,0.11542954416618913,86.0,125,0.688,-0.14808768615471152
s85e1ad05,1.1994578866386791,0.45209531919658175,42.0,67,0.6268656716417911,1.0750735792023536
s85ffda17,-0.6242287876716217,0.061675481661560734,166.0,199,0.8341708542713567,-0.5020533600447503
s8602a138,-0.007859167522410542,0.1783431881094875,184.0,254,0.7244094488188977,-0.20203476066794665
s86c0417d,-0.13996208935956114,0.149969942975812,127.0,209,0.6076555023923444,-0.22108437642820625
s86f6d9fd,0.7286987849264801,0.3514597549688865,152.0,219,0.6940639269406392,0.8115824780308413
s86f991c3,-0.4225122268707404,0.10551427496947345,243.0,294,0.826530612244898,-0.3880955029856556
s87a0c01d,0.38409581731445636,0.26955096443280285,112.0,204,0.5490196078431373,0.6731429685385649
s87c0d99a,0.042552749620007,0.19540308319549488,91.0,194,0.4690721649484536,-0.1671379293450977
s87c441b2,-0.14769406817249076,0.16764473094609897,234.0,244,0.9590163934426229,0.009648005896883088
s87f41585,-0.09744480999372954,0.15696119271579076,257.0,294,0.8741496598639455,-0.06043250926091289
s8868d870,-0.1767684693913662,0.13558518711156076,135.0,214,0.6308411214953271,-0.49830007602757637
s88ad7dea,-0.059066998427087694,0.18721318354416538,299.0,299,1.0,-0.11200189306346095
s8941ef24,0.02350156734345025,0.16790865650170006,90.0,214,0.4205607476635514,0.03860533943033363
s89460091,-0.48831775573397995,0.09999374500649985,200.0,289,0.6920415224913494,-0.46394787960772305
s89baac6a,-0.5078726703342378,0.07464677277693259,282.0,289,0.9757785467128027,-0.4296058645895936
s89d35b85,0.08593624658399093,0.2105062117323679,262.0,299,0.8762541806020067,0.10088429205262266
s89d8cb57,1.2919550917302776,0.47872899874990904,172.0,204,0.8431372549019608,1.7957851886880734
s8a2e471e,1.1222992353529533,0.41337087826615077,32.0,116,0.27586206896551724,1.245196011842695
s8ab2e904,0.003389211844499438,0.18048223041952322,168.0,219,0.7671232876712328,-0.02454082735801153
s8ad21190,-0.4755884362119054,0.10798246930986934,194.0,218,0.8899082568807339,-0.5094818863069918
s8b416fb2,1.1165049079536513,0.3907419394358957,42.0,144,0.2916666666666667,0.29088262393616
s8b47bdcc,-0.5460037968916439,0.07294400892706908,202.0,254,0.7952755905511811,-0.17629088608310986
s8bab2682,-0.3883799439643121,0.10644866028970539,279.0,299,0.9331103678929766,-0.4269131578479555
s8bf21d59,0.08269992292398173,0.22117707039606563,156.0,174,0.896551724137931,0.17221489217093366
s8c39f80d,0.6761671009812426,0.3263188922096872,35.0,100,0.35,-0.2452929843323454
s8cd8831d,-0.09463288262116487,0.16704281744203137,244.0,274,0.8905109489051095,-0.21625164169250866
s8cfb35e5,-0.05000701485425984,0.19520558589022177,204.0,249,0.8192771084337349,0.18453146564724365
s8d22fb8a,-0.17406949294662313,0.13867674085224987,279.0,299,0.9331103678929766,-0.1729368406869645
s8d4c84e9,-0.4650249572340539,0.10578581951120512,239.0,249,0.9598393574297188,-0.4599219073675504
s8d573f28,-0.21304907625764255,0.15629346339705177,37.0,110,0.33636363636363636,-0.5669994460361591
s8e04666d,-0.5912036453457801,0.0628977071338293,198.0,258,0.7674418604651163,-0.46487538445626275
s8e23a7ec,-0.08554267714036676,0.18586890531033556,102.0,164,0.6219512195121951,-0.17908384110324804
s8f99f847,-0.22139738817490245,0.15043971756411006,44.0,123,0.35772357723577236,-0.3810341113560663
s8fbd5e5e,0.4559305486624586,0.2826429858233078,119.0,239,0.497907949790795,-0.33006820670221587
s8ffeca05,0.3012221577288501,0.22885311101337547,221.0,269,0.8215613382899628,0.5479855112770242
s9045d822,0.011168195358239959,0.20050429853981544,215.0,289,0.7439446366782007,0.28368876781510094
s905bfac0,0.7555193786267405,0.3653047715979069,150.0,222,0.6756756756756757,0.5176804107644399
s90bd94fd,-0.39687180870809013,0.10643094718737124,233.0,299,0.7792642140468228,-0.3656058307752029
s9113a9e0,1.214894490059893,0.4186862543758269,220.0,264,0.8333333333333334,1.230637289131003
s9156a96b,0.9941900206517338,0.38846144170031166,130.0,214,0.6074766355140186,1.8005996454390345
s91687b96,-0.5317197619035987,0.08449097325505395,280.0,294,0.9523809523809523,-0.46167856056593515
s91762ccb,-0.26521195051220114,0.147191980873613,224.0,299,0.7491638795986622,-0.3706774055608374
s91820e28,-0.12295268510667344,0.15562332717322144,103.0,169,0.6094674556213018,-0.5264916022608309
s91c3d400,0.6531403468426331,0.27655669561373764,64.0,141,0.45390070921985815,0.5404300730891459
s92010c48,1.0809812487401693,0.39541210682495914,201.0,214,0.9392523364485982,1.3856735260187238
s9225af5,-0.06983439021750876,0.16481107872657408,172.0,259,0.6640926640926641,0.039001453505190395
s92462351,-0.36244642505887914,0.1124171657308265,278.0,299,0.9297658862876255,-0.3144242979848367
s924fe75f,-0.12395412004906024,0.15712262767203608,209.0,259,0.806949806949807,-0.05479104583813712
s926b035a,-0.20214167686490436,0.17295996315222262,222.0,244,0.9098360655737705,-0.1202937517172998
s926e860a,-0.5891493054069218,0.07565295930579258,178.0,238,0.7478991596638656,-0.6129086717306785
s92dad496,-0.41558291411955944,0.1104027281261293,162.0,194,0.8350515463917526,-0.28859533939443144
s9375291a,-0.4029507189414053,0.1055962492749336,271.0,299,0.9063545150501672,-0.38029310072265
s93f556f7,-0.4616395512730897,0.10368859030259311,275.0,299,0.919732441471572,-0.3488729184504942
s93f717da,1.0837020736078835,0.38611124077513287,8.0,85,0.09411764705882353,-0.110304725073164
s948b9036,0.3048444942942321,0.2630182673822527,168.0,259,0.6486486486486487,0.11134388733603402
s94ba36bf,-0.20592817179608922,0.15044589643175496,158.0,182,0.8681318681318682,-0.01255483562358909
s950bbbc6,-0.23656396036051117,0.14827606311220123,305.0,309,0.9870550161812298,-0.1929130163832368
s954e52f8,-0.3105635643100283,0.13545104881636866,224.0,264,0.8484848484848485,-0.27715490482431865
s9587c879,1.4668265437772645,0.47133318048738776,272.0,299,0.9096989966555183,1.7835153542894657
s958de8cc,-0.31669345530015774,0.12472520225908446,268.0,294,0.9115646258503401,-0.4020629302637414
s95cfced6,-0.5963395855142595,0.06891366592729252,180.0,209,0.861244019138756,-0.6309057603254218
s960a6995,-0.1445109493755419,0.12317906314649733,190.0,259,0.7335907335907336,-0.5386403196136196
s9698ce49,1.185216308783592,0.4299406641982855,182.0,274,0.6642335766423357,1.0985594123239046
s974a1cf3,-0.5523820113268144,0.06945524365462764,285.0,299,0.9531772575250836,-0.5053913902875962
s974f68fa,-0.3705632790711518,0.11888586210247344,168.0,284,0.5915492957746479,-0.47809197994514974
s97a4b67d,-0.45316244830064106,0.10497290824773475,242.0,254,0.952755905511811,-0.3249103914896684
s97bf5734,-0.23994759818796185,0.14323827642893963,248.0,264,0.9393939393939394,-0.1713536276145014
s97dc5dee,-0.16973408103089502,0.15471086095005324,190.0,234,0.811965811965812,0.0675036692701094
s98899bb2,0.3468952630454672,0.2588017387818719,71.0,154,0.461038961038961,0.5984452375373691
s990f2acd,-0.22805915345189362,0.13456669448777053,269.0,284,0.9471830985915493,-0.19587426288734808
s9998135e,-0.04759377765754805,0.18027978688817975,154.0,239,0.6443514644351465,-0.4656404683462152
s99e5736a,-0.43903502177370557,0.1110730843502906,241.0,304,0.7927631578947368,-0.46172843333858116
s99e97439,1.879004769210719,0.5632364354413157,292.0,304,0.9605263157894737,2.174663565743088
s9a5dac69,-0.24251942475570365,0.15104121033142848,178.0,184,0.967391304347826,-0.11438478161901745
s9a777b2c,-0.2815570722065411,0.12588851494679482,64.0,104,0.6153846153846154,-0.39985167464441673
s9aa4d0a9,-0.23610686671935144,0.1337819716015121,151.0,209,0.722488038277512,-0.11408589105605009
s9aba1281,-0.35008687087263074,0.10863917699936586,255.0,289,0.8823529411764706,-0.4444114139543839
s9ad8fb4d,-0.3121525068900709,0.12456944955166102,72.0,140,0.5142857142857142,-0.13101864014176792
s9b16a330,1.4377922923071123,0.456897447833465,247.0,262,0.9427480916030534,1.5407361752426005
s9b4027e1,-0.6969905953795742,0.05090021755482437,298.0,299,0.9966555183946488,-0.6221510710339548
s9b4b29a6,-0.2027333809191461,0.1294687945638485,264.0,350,0.7542857142857143,-0.30638621414664613
s9b977a97,0.9994658456320565,0.40681201928062305,68.0,174,0.39080459770114945,-0.6564626505096363
s9c1d817a,-0.17339258139090083,0.14320681716587536,197.0,252,0.7817460317460317,-0.28952418105495253
s9c529b1,-0.04750385732563663,0.19903676992808336,154.0,214,0.719626168224299,-0.2061179904562848
s9cf1a686,-0.27357662444570496,0.13859950313600047,123.0,213,0.5774647887323944,-0.03521668817103953
s9d0091f1,-0.2003394988756366,0.15696998854835953,242.0,299,0.8093645484949833,-0.08425866087444249
s9d03cb46,0.13121681638248853,0.22176704686971732,82.0,209,0.3923444976076555,0.6443161312662997
s9d71abb4,0.13791858605620155,0.20528813259908327,114.0,202,0.5643564356435643,-0.11893303197291827
s9d769094,0.20986447156913746,0.22226797610883373,118.0,210,0.5619047619047619,0.19837505468451505
s9e8f2e5c,-0.10853438633478604,0.1711298833477372,210.0,249,0.8433734939759037,0.06016205612652391
s9e9b5d15,-0.48147483590356394,0.09392871583108084,219.0,254,0.8622047244094488,-0.4626746908225005
s9eace78a,-0.526037081806584,0.07948153914578014,267.0,274,0.9744525547445255,-0.3446461904801867
s9ecf59d8,1.4634253178423995,0.476554030355219,24.0,208,0.11538461538461539,1.4809022393832865
s9f24be8b,-0.36160742007426416,0.12464508023523484,215.0,229,0.9388646288209607,-0.20084534508974344
s9f2aa566,-0.14830771356719535,0.16661445901582284,221.0,254,0.8700787401574803,-0.11005798535061839
s9f5488c7,0.09891174072042618,0.21854778935147381,163.0,180,0.9055555555555556,0.37461319400908455
s9f9a6827,0.5344207782911014,0.2731612406103923,39.0,157,0.2484076433121019,0.2011230003091915
s9fa4cc9,-0.20173342998966823,0.13761505816262604,267.0,289,0.9238754325259516,-0.14379540268948895
sa0099252,-0.2935143687105301,0.12792129660678614,350.0,471,0.7430997876857749,-0.10871535348330469
sa0aa7c40,-0.20319339199471834,0.1489881452928661,33.0,61,0.5409836065573771,-0.5175203009052636
sa0d6bbd4,-0.21180799350701904,0.13029366582068594,89.0,122,0.7295081967213115,-0.19771405084594929
sa105a675,-0.26074746605113264,0.13914927922623718,112.0,167,0.6706586826347305,-0.2649342353636024
sa138e02e,1.05733104337508,0.3749419747602986,164.0,224,0.7321428571428571,1.1491590077180225
sa16373aa,-0.04608152430724384,0.1867104484141724,141.0,243,0.5802469135802469,-0.30013555483900406
sa1b80ac2,1.145519884434931,0.4373841181164481,258.0,531,0.4858757062146893,1.5395835575368828
sa364cddd,-0.36370861240798247,0.11545438403664711,191.0,219,0.8721461187214612,-0.12769682979233857
sa3748858,-0.35607017883129777,0.11951697924536794,243.0,273,0.8901098901098901,-0.37968055891660824
sa4660048,-0.3964515235872875,0.09096029714326002,291.0,299,0.9732441471571907,-0.403031536811267
sa4701ec6,-0.6429400796596405,0.05095426132548171,52.0,74,0.7027027027027027,-0.6954644452385876
sa48dc901,-0.45425681320865774,0.08185686414987822,35.0,72,0.4861111111111111,-0.6464990549033086
sa5b42f1b,0.002918260136150652,0.18168736222005896,216.0,269,0.8029739776951673,-0.42698201839528666
sa5c464c3,-0.07728535922702175,0.19294750561742227,143.0,239,0.5983263598326359,-0.234030728736933
sa5d62d08,-0.2147555805508407,0.13763605036260848,251.0,274,0.916058394160584,-0.38492676343948473
sa636f0f6,0.13528502537383788,0.18424959212477432,53.0,160,0.33125,0.12595669504542603
sa662c7a2,-0.1975388539797043,0.15872766394435395,97.0,139,0.697841726618705,-0.17607837404532106
sa680121c,0.02369523178552438,0.1961550288654426,141.0,202,0.698019801980198,-0.014609560858164517
sa716e1ba,0.08452155202811652,0.20157334196533513,238.0,284,0.8380281690140845,-0.0690491369530176
sa75cf0b8,0.02056783928318394,0.1809519377130304,62.0,134,0.4626865671641791,-0.45193000375653164
sa80c42e6,-0.3995436314739749,0.09821013721715174,253.0,254,0.9960629921259843,-0.315886970488978
sa86dfdad,-0.18203715210655508,0.13877794290662201,262.0,264,0.9924242424242424,-0.1495595265369115
sa877db51,-0.11543833663504577,0.1777723623660219,356.0,519,0.6859344894026975,-0.4651094063222443
sa882b5fb,-0.44432901170589345,0.09687590136372219,134.0,198,0.6767676767676768,-0.5797322577608715
sa8c68e37,-0.4681365639004767,0.10014047554442067,204.0,209,0.9760765550239234,-0.3493719842563478
sa8eac68a,-0.11661544169875375,0.15625371593352047,216.0,254,0.8503937007874016,-0.11631087275932149
sa93f2311,0.911950264361067,0.3569255936372209,66.0,104,0.6346153846153846,0.979469177705385
sa99a42f2,-0.05510232208672278,0.1511853193593516,111.0,114,0.9736842105263158,-0.03873009984032006
saa2630ca,0.072608881016175,0.20893251816147435,299.0,299,1.0,0.10238620080021131
saad241b9,-0.15858554748939188,0.15858133344254327,155.0,204,0.7598039215686274,-0.19385535412121352
saae481fc,-0.10228761269188287,0.15348727156776,128.0,194,0.6597938144329897,-0.463852725215522
saae91224,0.21665385697183906,0.2289468927145113,212.0,244,0.8688524590163934,0.3804216773548499
saaf990f9,0.46777835639590887,0.27309565437283817,268.0,299,0.8963210702341137,0.6046441630980155
saaf9e8f3,-0.3601579155142403,0.1332069815334085,191.0,231,0.8268398268398268,-0.45772288490662155
sab1f72b8,-0.24176105314403268,0.1293454042898966,136.0,173,0.7861271676300579,-0.22375049515326575
sab247ffb,-0.388623785828453,0.10875435843107616,272.0,274,0.9927007299270073,-0.4318111802657174
sac261ffd,0.04868249256399579,0.19659563435974833,270.0,284,0.9507042253521126,0.1880714576535703
sac52a402,-0.3891753069964586,0.10139217847194373,245.0,254,0.9645669291338582,-0.1521445888827276
sacd3c8d2,0.16524550078169797,0.2041613329553073,116.0,171,0.6783625730994152,-0.24769485791629117
sad26a68e,-0.6434503012563848,0.0569853082477824,160.0,179,0.8938547486033519,-0.47490737695183904
sad3ab542,-0.22254139698316389,0.15398749613611573,223.0,284,0.7852112676056338,-0.27229218079887535
sad511a5b,-0.3446502993403843,0.11876945011861788,133.0,207,0.642512077294686,-0.463934053295276
sad778757,-0.16765076882776686,0.1768784482801666,113.0,174,0.6494252873563219,-0.16044764733007547
sae244aca,0.1303774790079111,0.24526097326152624,92.0,164,0.5609756097560976,-0.6672152092251795
sae342444,0.538605024017369,0.34264905699631165,10.0,20,0.5,-0.9486056163992412
sae5181b5,1.1804780477288088,0.4091073238633691,258.0,289,0.8927335640138409,1.653420672924149
sae54e566,-0.2685665209486215,0.13839142300432222,273.0,299,0.9130434782608695,-0.323167961426157
sae75f02e,0.6353554838951349,0.3104673398863393,58.0,114,0.5087719298245614,-0.07036647200039411
saf32c02b,0.31344431166966696,0.2366134407261395,133.0,197,0.6751269035532995,0.4733889545323288
saf379354,-0.24435268031058874,0.0711788085186332,17.0,20,0.85,0.3224939069575101
sb017d8dd,0.5023447685333603,0.304717030641267,42.0,119,0.35294117647058826,0.13436213309501932
sb01b9a0c,-0.22395594455638418,0.14078275343201188,281.0,294,0.95578231292517,-0.26735855273659886
sb06c239c,-0.32316462683572,0.12140803165282857,279.0,289,0.9653979238754326,-0.5300906258709007
sb07a8316,1.1747588381913308,0.42973968294402587,271.0,274,0.9890510948905109,1.5592738008736444
sb0975f8a,-0.33558291838246507,0.09353213401520805,152.0,178,0.8539325842696629,-0.35154608138410065
sb0ba901c,0.2122752374837646,0.2275827860995992,210.0,274,0.7664233576642335,-0.01422549564278192
sb0dcb730,-0.17779738966122047,0.17058572324947835,296.0,299,0.9899665551839465,-0.19179389150014137
sb0e84189,-0.15191279694592244,0.16949278429288447,285.0,304,0.9375,-0.14636261788788343
sb0f7b44a,-0.14379907762361335,0.16245638146650845,105.0,180,0.5833333333333334,-0.04734911210111243
sb0fde127,-0.3167670234233073,0.13821323760413062,232.0,239,0.9707112970711297,-0.13199383547969618
sb128e38d,-0.16496307491662113,0.15371854337367252,212.0,265,0.8,-0.39842883360312764
sb1a99cae,-0.5816217687252893,0.07592249935635216,273.0,284,0.9612676056338029,-0.40517025505450704
